scene_id,video_id,inference_time_ms
CN5CZ827j1c_scene_1132,CN5CZ827j1c,4.988
UHA1Q5JK3_scene_1186,UHA1Q5JK3,5.0
JlR_scene_1596,JlR,5.0
CN5CZ827j1c_scene_1134,CN5CZ827j1c,4.999
pHxYQS5MVv4_scene_2242,pHxYQS5MVv4,4.984
CN5CZ827j1c_scene_1136,CN5CZ827j1c,4.981
CN5CZ827j1c_scene_1137,CN5CZ827j1c,4.991
AxTouP1JVCo_scene_2755,AxTouP1JVCo,4.983
qouz8wlTuK8_scene_2074,qouz8wlTuK8,5.492
CN5CZ827j1c_scene_1138,CN5CZ827j1c,4.983
H3rQxlJm75c_scene_1389,H3rQxlJm75c,5.984
H3rQxlJm75c_scene_1420,H3rQxlJm75c,6.002
CN5CZ827j1c_scene_1142,CN5CZ827j1c,7.001
JlR_scene_1653,JlR,4.986
CN5CZ827j1c_scene_1145,CN5CZ827j1c,6.985
CN5CZ827j1c_scene_1144,CN5CZ827j1c,6.006
Omkztpc633o_scene_2366,Omkztpc633o,5.0
CN5CZ827j1c_scene_1149,CN5CZ827j1c,4.999
0_scene_3648,0,5.0
CN5CZ827j1c_scene_1151,CN5CZ827j1c,6.006
ZOzvtP1aLwA_scene_2635,ZOzvtP1aLwA,5.001
CN5CZ827j1c_scene_1150,CN5CZ827j1c,7.324
OntsMin8brs_scene_3045,OntsMin8brs,5.986
CN5CZ827j1c_scene_1152,CN5CZ827j1c,6.985
CN5CZ827j1c_scene_1154,CN5CZ827j1c,6.984
KIyc-P3bVCc_scene_1938,KIyc-P3bVCc,4.988
CN5CZ827j1c_scene_1155,CN5CZ827j1c,7.987
wmbwa9QIkaM_scene_3514,wmbwa9QIkaM,5.983
JlR_scene_1616,JlR,8.004
lLie9-VS4PI_scene_1160,lLie9-VS4PI,5.982
XdTzDCE7Gns_scene_2885,XdTzDCE7Gns,5.983
lLie9-VS4PI_scene_1164,lLie9-VS4PI,6.003
lLie9-VS4PI_scene_1168,lLie9-VS4PI,6.0
AxTouP1JVCo_scene_2768,AxTouP1JVCo,5.014
KIyc-P3bVCc_scene_1936,KIyc-P3bVCc,6.984
0_scene_3709,0,5.987
lLie9-VS4PI_scene_1172,lLie9-VS4PI,5.989
lLie9-VS4PI_scene_1175,lLie9-VS4PI,6.002
UHA1Q5JK3_scene_1180,UHA1Q5JK3,6.985
UHA1Q5JK3_scene_1176,UHA1Q5JK3,6.982
UHA1Q5JK3_scene_1178,UHA1Q5JK3,4.999
UHA1Q5JK3_scene_1179,UHA1Q5JK3,6.0
Notdcs17xbw_scene_1843,Notdcs17xbw,4.975
UHA1Q5JK3_scene_1181,UHA1Q5JK3,5.012
UHA1Q5JK3_scene_1182,UHA1Q5JK3,4.986
ZKUqNG25_scene_2112,ZKUqNG25,5.513
AxTouP1JVCo_scene_2813,AxTouP1JVCo,5.984
UHA1Q5JK3_scene_1183,UHA1Q5JK3,3.983
Notdcs17xbw_scene_1880,Notdcs17xbw,5.001
UHA1Q5JK3_scene_1184,UHA1Q5JK3,4.984
UHA1Q5JK3_scene_1185,UHA1Q5JK3,4.984
ZOzvtP1aLwA_scene_2638,ZOzvtP1aLwA,4.979
UHA1Q5JK3_scene_1187,UHA1Q5JK3,4.983
OW2d0-wIECc_scene_3362,OW2d0-wIECc,4.979
UHA1Q5JK3_scene_1189,UHA1Q5JK3,5.0
qouz8wlTuK8_scene_2073,qouz8wlTuK8,5.002
KawH640l7YM_scene_3749,KawH640l7YM,4.999
UHA1Q5JK3_scene_1190,UHA1Q5JK3,6.986
UHA1Q5JK3_scene_1192,UHA1Q5JK3,7.002
UHA1Q5JK3_scene_1191,UHA1Q5JK3,6.301
UHA1Q5JK3_scene_1193,UHA1Q5JK3,6.984
UHA1Q5JK3_scene_1194,UHA1Q5JK3,5.985
UHA1Q5JK3_scene_1195,UHA1Q5JK3,6.985
4ledYpt-QzY_scene_1304,4ledYpt-QzY,7.985
qouz8wlTuK8_scene_2042,qouz8wlTuK8,4.983
UHA1Q5JK3_scene_1196,UHA1Q5JK3,5.981
UHA1Q5JK3_scene_1197,UHA1Q5JK3,5.976
AxTouP1JVCo_scene_2800,AxTouP1JVCo,5.996
UHA1Q5JK3_scene_1199,UHA1Q5JK3,7.994
UHA1Q5JK3_scene_1198,UHA1Q5JK3,4.982
0CiHWdGBF-c_scene_2729,0CiHWdGBF-c,9.53
UHA1Q5JK3_scene_1200,UHA1Q5JK3,16.986
UHA1Q5JK3_scene_1201,UHA1Q5JK3,10.009
UHA1Q5JK3_scene_1202,UHA1Q5JK3,8.003
KCs7QyTviag_scene_2912,KCs7QyTviag,6.986
UHA1Q5JK3_scene_1203,UHA1Q5JK3,7.002
UHA1Q5JK3_scene_1204,UHA1Q5JK3,8.008
UHA1Q5JK3_scene_1205,UHA1Q5JK3,5.984
ZOzvtP1aLwA_scene_2523,ZOzvtP1aLwA,7.984
H3rQxlJm75c_scene_1350,H3rQxlJm75c,10.173
UHA1Q5JK3_scene_1208,UHA1Q5JK3,7.983
UHA1Q5JK3_scene_1210,UHA1Q5JK3,6.983
OntsMin8brs_scene_3035,OntsMin8brs,7.0
UHA1Q5JK3_scene_1209,UHA1Q5JK3,7.0
KCs7QyTviag_scene_2983,KCs7QyTviag,6.984
UHA1Q5JK3_scene_1211,UHA1Q5JK3,6.985
UHA1Q5JK3_scene_1213,UHA1Q5JK3,6.0
UHA1Q5JK3_scene_1212,UHA1Q5JK3,8.007
UHA1Q5JK3_scene_1214,UHA1Q5JK3,5.985
UHA1Q5JK3_scene_1216,UHA1Q5JK3,8.055
Omkztpc633o_scene_2385,Omkztpc633o,9.005
UHA1Q5JK3_scene_1215,UHA1Q5JK3,7.985
OntsMin8brs_scene_3042,OntsMin8brs,7.986
UHA1Q5JK3_scene_1217,UHA1Q5JK3,6.998
AxTouP1JVCo_scene_2790,AxTouP1JVCo,8.988
UHA1Q5JK3_scene_1218,UHA1Q5JK3,7.984
UHA1Q5JK3_scene_1219,UHA1Q5JK3,8.007
pHxYQS5MVv4_scene_2260,pHxYQS5MVv4,7.004
UHA1Q5JK3_scene_1224,UHA1Q5JK3,9.099
Notdcs17xbw_scene_1891,Notdcs17xbw,9.005
UHA1Q5JK3_scene_1223,UHA1Q5JK3,11.99
UHA1Q5JK3_scene_1226,UHA1Q5JK3,8.997
4ledYpt-QzY_scene_1311,4ledYpt-QzY,7.987
UHA1Q5JK3_scene_1225,UHA1Q5JK3,6.984
UHA1Q5JK3_scene_1227,UHA1Q5JK3,8.021
QsgohTGrI58_scene_1781,QsgohTGrI58,8.986
UHA1Q5JK3_scene_1228,UHA1Q5JK3,7.991
KCs7QyTviag_scene_2996,KCs7QyTviag,5.996
UHA1Q5JK3_scene_1229,UHA1Q5JK3,7.986
UHA1Q5JK3_scene_1230,UHA1Q5JK3,6.985
UHA1Q5JK3_scene_1232,UHA1Q5JK3,7.0
0CiHWdGBF-c_scene_2721,0CiHWdGBF-c,7.004
UHA1Q5JK3_scene_1233,UHA1Q5JK3,5.999
UHA1Q5JK3_scene_1234,UHA1Q5JK3,4.987
0_scene_3579,0,6.001
UHA1Q5JK3_scene_1235,UHA1Q5JK3,8.015
ZKUqNG25_scene_2092,ZKUqNG25,7.034
UHA1Q5JK3_scene_1236,UHA1Q5JK3,6.984
tPwWU4fNH6c_scene_2326,tPwWU4fNH6c,6.001
UHA1Q5JK3_scene_1237,UHA1Q5JK3,4.985
UHA1Q5JK3_scene_1239,UHA1Q5JK3,8.985
UHA1Q5JK3_scene_1238,UHA1Q5JK3,9.004
ZKUqNG25_scene_2150,ZKUqNG25,8.001
UHA1Q5JK3_scene_1240,UHA1Q5JK3,9.001
UHA1Q5JK3_scene_1241,UHA1Q5JK3,7.988
0CiHWdGBF-c_scene_2699,0CiHWdGBF-c,7.982
UHA1Q5JK3_scene_1243,UHA1Q5JK3,8.04
UHA1Q5JK3_scene_1242,UHA1Q5JK3,9.001
JlR_scene_1671,JlR,5.984
UHA1Q5JK3_scene_1246,UHA1Q5JK3,6.0
UHA1Q5JK3_scene_1245,UHA1Q5JK3,4.984
UHA1Q5JK3_scene_1248,UHA1Q5JK3,5.002
UHA1Q5JK3_scene_1247,UHA1Q5JK3,6.002
WFr0je02Nzc_scene_1696,WFr0je02Nzc,5.002
KawH640l7YM_scene_3742,KawH640l7YM,6.988
UHA1Q5JK3_scene_1249,UHA1Q5JK3,5.979
UHA1Q5JK3_scene_1250,UHA1Q5JK3,4.993
tTx8mid-aq4_scene_3107,tTx8mid-aq4,6.981
UHA1Q5JK3_scene_1251,UHA1Q5JK3,4.131
UHA1Q5JK3_scene_1252,UHA1Q5JK3,4.998
H3rQxlJm75c_scene_1352,H3rQxlJm75c,4.999
bZMricmPA-s_scene_2462,bZMricmPA-s,24.018
UHA1Q5JK3_scene_1254,UHA1Q5JK3,50.284
UHA1Q5JK3_scene_1255,UHA1Q5JK3,61.906
UHA1Q5JK3_scene_1256,UHA1Q5JK3,67.516
hyK61uPB0L8_scene_2009,hyK61uPB0L8,42.589
UHA1Q5JK3_scene_1257,UHA1Q5JK3,47.0
UHA1Q5JK3_scene_1258,UHA1Q5JK3,38.397
tTx8mid-aq4_scene_3077,tTx8mid-aq4,46.311
UHA1Q5JK3_scene_1259,UHA1Q5JK3,8.095
4ledYpt-QzY_scene_1315,4ledYpt-QzY,57.765
UHA1Q5JK3_scene_1262,UHA1Q5JK3,77.759
H3rQxlJm75c_scene_1436,H3rQxlJm75c,88.214
UHA1Q5JK3_scene_1261,UHA1Q5JK3,58.159
UHA1Q5JK3_scene_1263,UHA1Q5JK3,37.825
WFr0je02Nzc_scene_1681,WFr0je02Nzc,69.623
xW-tuKGhs8I_scene_3318,xW-tuKGhs8I,85.247
UHA1Q5JK3_scene_1264,UHA1Q5JK3,38.0
OW2d0-wIECc_scene_3339,OW2d0-wIECc,28.001
UHA1Q5JK3_scene_1265,UHA1Q5JK3,73.562
UHA1Q5JK3_scene_1267,UHA1Q5JK3,52.553
UHA1Q5JK3_scene_1269,UHA1Q5JK3,42.013
UHA1Q5JK3_scene_1268,UHA1Q5JK3,44.181
UHA1Q5JK3_scene_1271,UHA1Q5JK3,47.491
UHA1Q5JK3_scene_1270,UHA1Q5JK3,77.062
UHA1Q5JK3_scene_1272,UHA1Q5JK3,43.668
UHA1Q5JK3_scene_1273,UHA1Q5JK3,58.559
UHA1Q5JK3_scene_1274,UHA1Q5JK3,78.044
UHA1Q5JK3_scene_1276,UHA1Q5JK3,67.001
UHA1Q5JK3_scene_1275,UHA1Q5JK3,69.055
UHA1Q5JK3_scene_1277,UHA1Q5JK3,59.57
UHA1Q5JK3_scene_1278,UHA1Q5JK3,76.555
QsgohTGrI58_scene_1754,QsgohTGrI58,49.0
UHA1Q5JK3_scene_1279,UHA1Q5JK3,60.588
KawH640l7YM_scene_3732,KawH640l7YM,80.56
UHA1Q5JK3_scene_1281,UHA1Q5JK3,36.0
Notdcs17xbw_scene_1834,Notdcs17xbw,36.586
UHA1Q5JK3_scene_1282,UHA1Q5JK3,32.999
UHA1Q5JK3_scene_1283,UHA1Q5JK3,47.564
KIyc-P3bVCc_scene_1951,KIyc-P3bVCc,38.013
UHA1Q5JK3_scene_1284,UHA1Q5JK3,38.585
UHA1Q5JK3_scene_1285,UHA1Q5JK3,49.271
UHA1Q5JK3_scene_1287,UHA1Q5JK3,30.553
KIyc-P3bVCc_scene_1959,KIyc-P3bVCc,37.986
UHA1Q5JK3_scene_1286,UHA1Q5JK3,43.575
H3rQxlJm75c_scene_1342,H3rQxlJm75c,27.138
UHA1Q5JK3_scene_1288,UHA1Q5JK3,39.968
UHA1Q5JK3_scene_1289,UHA1Q5JK3,75.021
UHA1Q5JK3_scene_1291,UHA1Q5JK3,65.565
UHA1Q5JK3_scene_1290,UHA1Q5JK3,63.575
UHA1Q5JK3_scene_1292,UHA1Q5JK3,73.586
UHA1Q5JK3_scene_1293,UHA1Q5JK3,88.58
wmbwa9QIkaM_scene_3476,wmbwa9QIkaM,115.585
UHA1Q5JK3_scene_1294,UHA1Q5JK3,76.999
AxTouP1JVCo_scene_2811,AxTouP1JVCo,64.001
Omkztpc633o_scene_2372,Omkztpc633o,47.55
qouz8wlTuK8_scene_2061,qouz8wlTuK8,56.011
4ledYpt-QzY_scene_1298,4ledYpt-QzY,76.564
wmbwa9QIkaM_scene_3501,wmbwa9QIkaM,65.577
ZKUqNG25_scene_2142,ZKUqNG25,101.546
4ledYpt-QzY_scene_1303,4ledYpt-QzY,60.564
4ledYpt-QzY_scene_1306,4ledYpt-QzY,81.229
4ledYpt-QzY_scene_1307,4ledYpt-QzY,68.591
4ledYpt-QzY_scene_1308,4ledYpt-QzY,57.01
0_scene_3539,0,57.655
QsgohTGrI58_scene_1783,QsgohTGrI58,71.846
pHxYQS5MVv4_scene_2268,pHxYQS5MVv4,73.736
AxTouP1JVCo_scene_2738,AxTouP1JVCo,51.005
4ledYpt-QzY_scene_1313,4ledYpt-QzY,81.748
ZKUqNG25_scene_2167,ZKUqNG25,58.841
pHxYQS5MVv4_scene_2295,pHxYQS5MVv4,67.375
KIyc-P3bVCc_scene_1967,KIyc-P3bVCc,56.005
4ledYpt-QzY_scene_1319,4ledYpt-QzY,74.767
4ledYpt-QzY_scene_1318,4ledYpt-QzY,51.814
xW-tuKGhs8I_scene_3310,xW-tuKGhs8I,29.903
4ledYpt-QzY_scene_1320,4ledYpt-QzY,80.296
4ledYpt-QzY_scene_1321,4ledYpt-QzY,40.805
Notdcs17xbw_scene_1850,Notdcs17xbw,3.988
4ledYpt-QzY_scene_1323,4ledYpt-QzY,3.998
4ledYpt-QzY_scene_1325,4ledYpt-QzY,3.508
tPwWU4fNH6c_scene_2332,tPwWU4fNH6c,5.001
xW-tuKGhs8I_scene_3241,xW-tuKGhs8I,4.001
tPwWU4fNH6c_scene_2318,tPwWU4fNH6c,2.979
4ledYpt-QzY_scene_1331,4ledYpt-QzY,3.984
KCs7QyTviag_scene_2969,KCs7QyTviag,4.984
4ledYpt-QzY_scene_1330,4ledYpt-QzY,5.513
OpkZbJypAwc_scene_2832,OpkZbJypAwc,3.989
4ledYpt-QzY_scene_1332,4ledYpt-QzY,4.982
wmbwa9QIkaM_scene_3492,wmbwa9QIkaM,3.984
4ledYpt-QzY_scene_1333,4ledYpt-QzY,4.984
0CiHWdGBF-c_scene_2709,0CiHWdGBF-c,3.983
4ledYpt-QzY_scene_1336,4ledYpt-QzY,3.983
hyK61uPB0L8_scene_2028,hyK61uPB0L8,3.984
wmbwa9QIkaM_scene_3455,wmbwa9QIkaM,5.0
H3rQxlJm75c_scene_1337,H3rQxlJm75c,4.01
H3rQxlJm75c_scene_1398,H3rQxlJm75c,4.984
H3rQxlJm75c_scene_1338,H3rQxlJm75c,4.492
H3rQxlJm75c_scene_1340,H3rQxlJm75c,3.983
Omkztpc633o_scene_2342,Omkztpc633o,3.982
pHxYQS5MVv4_scene_2248,pHxYQS5MVv4,4.982
H3rQxlJm75c_scene_1341,H3rQxlJm75c,3.983
gUV6SfVV7Kw_scene_1480,gUV6SfVV7Kw,4.977
H3rQxlJm75c_scene_1343,H3rQxlJm75c,2.983
H3rQxlJm75c_scene_1344,H3rQxlJm75c,4.982
H3rQxlJm75c_scene_1345,H3rQxlJm75c,3.999
KCs7QyTviag_scene_2987,KCs7QyTviag,3.99
H3rQxlJm75c_scene_1347,H3rQxlJm75c,4.982
0CiHWdGBF-c_scene_2702,0CiHWdGBF-c,3.984
H3rQxlJm75c_scene_1346,H3rQxlJm75c,3.981
H3rQxlJm75c_scene_1349,H3rQxlJm75c,4.98
H3rQxlJm75c_scene_1348,H3rQxlJm75c,4.978
qouz8wlTuK8_scene_2057,qouz8wlTuK8,4.0
H3rQxlJm75c_scene_1351,H3rQxlJm75c,3.983
KCs7QyTviag_scene_2932,KCs7QyTviag,5.027
wmbwa9QIkaM_scene_3508,wmbwa9QIkaM,4.983
H3rQxlJm75c_scene_1450,H3rQxlJm75c,3.984
H3rQxlJm75c_scene_1353,H3rQxlJm75c,4.983
H3rQxlJm75c_scene_1354,H3rQxlJm75c,3.984
H3rQxlJm75c_scene_1355,H3rQxlJm75c,3.985
H3rQxlJm75c_scene_1356,H3rQxlJm75c,4.001
H3rQxlJm75c_scene_1357,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1358,H3rQxlJm75c,5.98
xW-tuKGhs8I_scene_3260,xW-tuKGhs8I,3.983
H3rQxlJm75c_scene_1360,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1362,H3rQxlJm75c,4.985
H3rQxlJm75c_scene_1361,H3rQxlJm75c,5.0
AxTouP1JVCo_scene_2736,AxTouP1JVCo,4.984
H3rQxlJm75c_scene_1363,H3rQxlJm75c,3.997
H3rQxlJm75c_scene_1364,H3rQxlJm75c,4.0
AxTouP1JVCo_scene_2743,AxTouP1JVCo,4.984
H3rQxlJm75c_scene_1365,H3rQxlJm75c,4.985
H3rQxlJm75c_scene_1369,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1368,H3rQxlJm75c,4.983
H3rQxlJm75c_scene_1370,H3rQxlJm75c,4.983
Notdcs17xbw_scene_1809,Notdcs17xbw,4.982
H3rQxlJm75c_scene_1371,H3rQxlJm75c,3.981
H3rQxlJm75c_scene_1373,H3rQxlJm75c,4.979
H3rQxlJm75c_scene_1372,H3rQxlJm75c,4.979
H3rQxlJm75c_scene_1374,H3rQxlJm75c,4.983
JlR_scene_1624,JlR,4.987
H3rQxlJm75c_scene_1375,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1377,H3rQxlJm75c,3.999
H3rQxlJm75c_scene_1378,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1380,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1379,H3rQxlJm75c,4.984
H3rQxlJm75c_scene_1381,H3rQxlJm75c,4.982
H3rQxlJm75c_scene_1382,H3rQxlJm75c,4.06
OpkZbJypAwc_scene_2849,OpkZbJypAwc,3.984
H3rQxlJm75c_scene_1384,H3rQxlJm75c,4.998
0_scene_3708,0,3.999
H3rQxlJm75c_scene_1383,H3rQxlJm75c,4.983
hyK61uPB0L8_scene_2029,hyK61uPB0L8,5.984
H3rQxlJm75c_scene_1385,H3rQxlJm75c,3.98
Omkztpc633o_scene_2354,Omkztpc633o,4.982
H3rQxlJm75c_scene_1386,H3rQxlJm75c,4.981
H3rQxlJm75c_scene_1387,H3rQxlJm75c,4.982
H3rQxlJm75c_scene_1388,H3rQxlJm75c,3.984
H3rQxlJm75c_scene_1392,H3rQxlJm75c,4.982
H3rQxlJm75c_scene_1391,H3rQxlJm75c,5.0
H3rQxlJm75c_scene_1393,H3rQxlJm75c,4.973
QsgohTGrI58_scene_1770,QsgohTGrI58,5.005
QsgohTGrI58_scene_1745,QsgohTGrI58,2.986
H3rQxlJm75c_scene_1394,H3rQxlJm75c,5.1
H3rQxlJm75c_scene_1396,H3rQxlJm75c,4.97
H3rQxlJm75c_scene_1399,H3rQxlJm75c,4.981
H3rQxlJm75c_scene_1400,H3rQxlJm75c,4.001
ZOzvtP1aLwA_scene_2547,ZOzvtP1aLwA,3.999
H3rQxlJm75c_scene_1402,H3rQxlJm75c,4.001
H3rQxlJm75c_scene_1404,H3rQxlJm75c,3.978
H3rQxlJm75c_scene_1415,H3rQxlJm75c,3.981
H3rQxlJm75c_scene_1403,H3rQxlJm75c,4.984
H3rQxlJm75c_scene_1405,H3rQxlJm75c,5.0
H3rQxlJm75c_scene_1406,H3rQxlJm75c,3.999
H3rQxlJm75c_scene_1408,H3rQxlJm75c,5.983
ZOzvtP1aLwA_scene_2571,ZOzvtP1aLwA,4.983
H3rQxlJm75c_scene_1407,H3rQxlJm75c,3.999
H3rQxlJm75c_scene_1410,H3rQxlJm75c,4.98
H3rQxlJm75c_scene_1409,H3rQxlJm75c,4.983
H3rQxlJm75c_scene_1411,H3rQxlJm75c,4.159
H3rQxlJm75c_scene_1412,H3rQxlJm75c,4.985
AxTouP1JVCo_scene_2797,AxTouP1JVCo,3.988
QsgohTGrI58_scene_1782,QsgohTGrI58,3.983
H3rQxlJm75c_scene_1416,H3rQxlJm75c,4.999
pHxYQS5MVv4_scene_2270,pHxYQS5MVv4,4.978
H3rQxlJm75c_scene_1418,H3rQxlJm75c,5.986
H3rQxlJm75c_scene_1417,H3rQxlJm75c,4.984
hyK61uPB0L8_scene_1986,hyK61uPB0L8,3.998
H3rQxlJm75c_scene_1419,H3rQxlJm75c,4.984
H3rQxlJm75c_scene_1421,H3rQxlJm75c,4.983
H3rQxlJm75c_scene_1423,H3rQxlJm75c,4.983
KawH640l7YM_scene_3719,KawH640l7YM,4.983
H3rQxlJm75c_scene_1424,H3rQxlJm75c,4.991
H3rQxlJm75c_scene_1425,H3rQxlJm75c,4.999
H3rQxlJm75c_scene_1427,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1426,H3rQxlJm75c,3.984
bZMricmPA-s_scene_2463,bZMricmPA-s,2.983
H3rQxlJm75c_scene_1428,H3rQxlJm75c,4.983
H3rQxlJm75c_scene_1429,H3rQxlJm75c,4.0
H3rQxlJm75c_scene_1431,H3rQxlJm75c,4.99
H3rQxlJm75c_scene_1430,H3rQxlJm75c,2.985
H3rQxlJm75c_scene_1432,H3rQxlJm75c,4.984
H3rQxlJm75c_scene_1434,H3rQxlJm75c,5.983
gUV6SfVV7Kw_scene_1516,gUV6SfVV7Kw,4.984
H3rQxlJm75c_scene_1433,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1435,H3rQxlJm75c,4.982
H3rQxlJm75c_scene_1437,H3rQxlJm75c,5.983
KIyc-P3bVCc_scene_1960,KIyc-P3bVCc,4.982
H3rQxlJm75c_scene_1438,H3rQxlJm75c,3.998
Omkztpc633o_scene_2398,Omkztpc633o,4.984
H3rQxlJm75c_scene_1440,H3rQxlJm75c,6.125
H3rQxlJm75c_scene_1439,H3rQxlJm75c,5.988
gUV6SfVV7Kw_scene_1506,gUV6SfVV7Kw,3.982
H3rQxlJm75c_scene_1442,H3rQxlJm75c,5.984
bZMricmPA-s_scene_2482,bZMricmPA-s,5.985
OntsMin8brs_scene_3052,OntsMin8brs,5.987
H3rQxlJm75c_scene_1443,H3rQxlJm75c,3.982
0_scene_3604,0,5.983
H3rQxlJm75c_scene_1444,H3rQxlJm75c,5.0
H3rQxlJm75c_scene_1446,H3rQxlJm75c,5.984
H3rQxlJm75c_scene_1448,H3rQxlJm75c,4.983
gUV6SfVV7Kw_scene_1568,gUV6SfVV7Kw,5.001
H3rQxlJm75c_scene_1447,H3rQxlJm75c,4.988
QsgohTGrI58_scene_1761,QsgohTGrI58,3.983
H3rQxlJm75c_scene_1451,H3rQxlJm75c,3.984
H3rQxlJm75c_scene_1452,H3rQxlJm75c,5.196
XdTzDCE7Gns_scene_2869,XdTzDCE7Gns,3.982
ZOzvtP1aLwA_scene_2593,ZOzvtP1aLwA,4.983
H3rQxlJm75c_scene_1454,H3rQxlJm75c,4.983
wmbwa9QIkaM_scene_3516,wmbwa9QIkaM,4.984
H3rQxlJm75c_scene_1455,H3rQxlJm75c,3.983
AxTouP1JVCo_scene_2770,AxTouP1JVCo,4.985
H3rQxlJm75c_scene_1456,H3rQxlJm75c,4.985
H3rQxlJm75c_scene_1457,H3rQxlJm75c,5.0
gUV6SfVV7Kw_scene_1497,gUV6SfVV7Kw,4.982
AxTouP1JVCo_scene_2762,AxTouP1JVCo,4.984
H3rQxlJm75c_scene_1462,H3rQxlJm75c,3.986
QsgohTGrI58_scene_1768,QsgohTGrI58,4.001
H3rQxlJm75c_scene_1464,H3rQxlJm75c,5.989
H3rQxlJm75c_scene_1465,H3rQxlJm75c,4.986
H3rQxlJm75c_scene_1466,H3rQxlJm75c,4.991
H3rQxlJm75c_scene_1467,H3rQxlJm75c,4.977
OntsMin8brs_scene_3031,OntsMin8brs,5.0
H3rQxlJm75c_scene_1468,H3rQxlJm75c,3.983
H3rQxlJm75c_scene_1469,H3rQxlJm75c,4.984
bZMricmPA-s_scene_2461,bZMricmPA-s,3.98
H3rQxlJm75c_scene_1471,H3rQxlJm75c,4.0
gUV6SfVV7Kw_scene_1472,gUV6SfVV7Kw,4.982
gUV6SfVV7Kw_scene_1473,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1475,gUV6SfVV7Kw,3.984
KCs7QyTviag_scene_2952,KCs7QyTviag,3.982
gUV6SfVV7Kw_scene_1476,gUV6SfVV7Kw,4.981
wmbwa9QIkaM_scene_3427,wmbwa9QIkaM,5.01
gUV6SfVV7Kw_scene_1477,gUV6SfVV7Kw,4.987
gUV6SfVV7Kw_scene_1478,gUV6SfVV7Kw,4.492
gUV6SfVV7Kw_scene_1479,gUV6SfVV7Kw,6.005
gUV6SfVV7Kw_scene_1481,gUV6SfVV7Kw,6.983
0CiHWdGBF-c_scene_2711,0CiHWdGBF-c,3.984
gUV6SfVV7Kw_scene_1482,gUV6SfVV7Kw,3.981
KCs7QyTviag_scene_2958,KCs7QyTviag,4.986
gUV6SfVV7Kw_scene_1593,gUV6SfVV7Kw,3.984
gUV6SfVV7Kw_scene_1483,gUV6SfVV7Kw,2.983
QsgohTGrI58_scene_1779,QsgohTGrI58,4.983
gUV6SfVV7Kw_scene_1486,gUV6SfVV7Kw,5.0
ZOzvtP1aLwA_scene_2598,ZOzvtP1aLwA,3.999
gUV6SfVV7Kw_scene_1485,gUV6SfVV7Kw,5.988
qouz8wlTuK8_scene_2052,qouz8wlTuK8,4.985
gUV6SfVV7Kw_scene_1487,gUV6SfVV7Kw,4.988
gUV6SfVV7Kw_scene_1488,gUV6SfVV7Kw,5.984
gUV6SfVV7Kw_scene_1490,gUV6SfVV7Kw,3.981
gUV6SfVV7Kw_scene_1492,gUV6SfVV7Kw,6.0
bZMricmPA-s_scene_2470,bZMricmPA-s,4.983
gUV6SfVV7Kw_scene_1491,gUV6SfVV7Kw,4.98
xW-tuKGhs8I_scene_3321,xW-tuKGhs8I,6.0
gUV6SfVV7Kw_scene_1493,gUV6SfVV7Kw,6.0
gUV6SfVV7Kw_scene_1494,gUV6SfVV7Kw,4.999
gUV6SfVV7Kw_scene_1495,gUV6SfVV7Kw,5.987
gUV6SfVV7Kw_scene_1496,gUV6SfVV7Kw,6.0
OW2d0-wIECc_scene_3364,OW2d0-wIECc,4.982
KawH640l7YM_scene_3756,KawH640l7YM,4.97
gUV6SfVV7Kw_scene_1498,gUV6SfVV7Kw,6.0
gUV6SfVV7Kw_scene_1500,gUV6SfVV7Kw,5.002
Omkztpc633o_scene_2409,Omkztpc633o,5.985
gUV6SfVV7Kw_scene_1499,gUV6SfVV7Kw,5.095
gUV6SfVV7Kw_scene_1501,gUV6SfVV7Kw,5.002
KIyc-P3bVCc_scene_1961,KIyc-P3bVCc,4.983
gUV6SfVV7Kw_scene_1502,gUV6SfVV7Kw,6.985
gUV6SfVV7Kw_scene_1505,gUV6SfVV7Kw,3.978
gUV6SfVV7Kw_scene_1504,gUV6SfVV7Kw,4.982
gUV6SfVV7Kw_scene_1507,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1508,gUV6SfVV7Kw,5.981
gUV6SfVV7Kw_scene_1510,gUV6SfVV7Kw,4.983
gUV6SfVV7Kw_scene_1512,gUV6SfVV7Kw,5.984
pHxYQS5MVv4_scene_2245,pHxYQS5MVv4,4.983
gUV6SfVV7Kw_scene_1514,gUV6SfVV7Kw,4.982
gUV6SfVV7Kw_scene_1513,gUV6SfVV7Kw,4.988
KIyc-P3bVCc_scene_1948,KIyc-P3bVCc,4.986
gUV6SfVV7Kw_scene_1515,gUV6SfVV7Kw,5.011
gUV6SfVV7Kw_scene_1518,gUV6SfVV7Kw,4.983
